UUID|Author|LastName|Name|Birth Year|Death Year|Author_name|Summary|Wiki_URL|cats|linked_authors|country|genera|title|uuid_coem|Image|Audio
ccaae526-fe12-41f8-9e4a-3c7b8d2543b9|Corbière, Tristan|Corbière|Tristan|1845|1875|Tristan Corbière|Édouard-Joachim Corbière, llamado Tristan Corbière (Coat-Congar de la comuna francesa de Morlaix en el Finisterre, 18 de julio de 1845 – 1 de marzo de 1875, donde vivió la mayor parte de su vida y donde fallecería de tuberculosis a la edad de 29 años), fue un poeta cuya obra pasó por su época completamente ignorada hasta que Paul Verlaine lo incluyó en su libro de crítica literaria de Los poetas malditos (título original: Les poètes maudits, 1884).La recomendación de Verlaine fue suficiente para llevar su trabajo a la luz pública y establecerlo como uno de los maestros reconocidos del Simbolismo.Su único trabajo publicado en vida apareció con el título de Los amores amarillos (título original: Les amours jaunes) en 1873. Es un libro de poemas donde el lirismo descriptivo, el reflejo de la atracción que despertaron en el autor el océano y la tierra y la gente de Bretaña se unen a originales hallazgos formales, presididos por el sarcasmo, la crítica irónica y el espíritu de rebeldía.Los poemas de Corbière han sido vertidos al español en diversas ocasiones, tanto en  piezas sueltas incluidas en selecciones de poesía simbolista, como en libros dedicados a su obra. Entre estos, el más reciente es el titulado La pipa de Tristán Corbière, de Pedro José Vizoso (Grand Island, NE: arKadia, 2021. ISBN: 9781732839489). Este libro contiene, además de la excelente y detallada biografía del poeta francés que da título al  libro, la traducción de 43 composiciones de Los amores amarillos, enriquecida con notas y comentarios.|https://es.wikipedia.org/wiki/Tristan_Corbi%C3%A8re|Escritores en francés,Fallecidos en 1875,Fallecidos por tuberculosis,Hombres,Nacidos en 1845,Nacidos en Morlaix,Poesía moderna,Poetas de Francia del siglo XIX,Poetas malditos|Paul Verlaine|Francia|Romanticismo|A una camarada|98bd499e-55d4-4847-8519-d188a9ef41b4|Sagan.png|tenquita.mp3
6db8a239-c404-4ea2-9959-e0733bc4223b|Coronado, Carolina|Coronado|Carolina|1820|1911|Carolina Coronado|Victoria Carolina Coronado y Romero de Tejada (Almendralejo, 12 de diciembre de 1820-Lisboa, 15 de enero de 1911) fue una escritora española del Romanticismo. Publicó en 1843 un tomo de Poesías, reeditado en 1852, que prologó Hartzenbusch.|https://es.wikipedia.org/wiki/Carolina_Coronado|Enterrados en Badajoz,Escritoras de España,Escritoras de Extremadura,Escritores de España del Romanticismo,Españolas del siglo XIX,Fallecidos en 1911,Fallecidos en Lisboa,Mujeres,Mujeres novelistas de España,Nacidos en 1820,Nacidos en Almendralejo,Novelistas de España del siglo XIX,Poetas de España del siglo XIX,Poetas de España del siglo XX,Poetisas de España,Solar de Tejada|Alphonse de Lamartine,Fray Luis de León,Garcilaso de la Vega,Gertrudis Gómez de Avellaneda,José Zorrilla,Juan Meléndez Valdés,Manuel Bretón de los Herreros,Ramón Gómez de la Serna,San Juan de la Cruz|España|Romanticismo|¡Ay! Transportad mi corazón al cielo!|3a65886e-5ba3-4f13-ab82-12be988ac73f|Sagan.png|tenquita.mp3
2b333fd5-6cdd-488b-a361-db2ba179effc|Coronel Urtecho, José|Coronel Urtecho|José|1906|1994|José Coronel Urtecho|José Coronel Urtecho (Granada, Nicaragua, 28 de febrero de 1906-Los Chiles, Costa Rica, 19 de marzo de 1994)[1]​ fue un poeta, traductor, ensayista, crítico, orador, dramaturgo, diplomático, historiador y fundador del movimiento literario de Vanguardia nicaragüense,[2]​ junto con Joaquín Pasos y Pablo Antonio Cuadra, entre otros quienes se fueron sumando con el tiempo.|https://es.wikipedia.org/wiki/Jos%C3%A9_Coronel_Urtecho|Críticos literarios de Nicaragua,Diplomáticos de Nicaragua,Dramaturgos de Nicaragua,Ensayistas de Nicaragua,Escritores de Nicaragua,Escritores en español del siglo XX,Fallecidos en 1994,Historiadores de Nicaragua,Hombres,Movimiento de Vanguardia nicaragüense,Nacidos en 1906,Nacidos en Granada (Nicaragua),Orden de la Independencia Cultural Rubén Darío,Poetas de Nicaragua,Sandinistas,Traductores de Nicaragua|Edgar Allan Poe,Ernesto Cardenal,Ezra Pound,Pablo Antonio Cuadra,T. S. Eliot,Walt Whitman|Nicaragua|Histórico|A un roble tarde florecido|0a0e532b-e8db-45ff-b639-f72fbef91250|Sagan.png|tenquita.mp3
45f256ab-5ddf-4602-994d-6fc3d4aa5b4e|Correia, Natália|Correia|Natália|1923|1993|Natália Correia|Natália de Oliveira Correia (Fajã de Baixo, Isla de San Miguel, Azores, 13 de septiembre de 1923 - Lisboa, 16 de marzo de 1993) fue una poetisa, novelista, intelectual, ensayista y política portuguesa.[1]​|https://es.wikipedia.org/wiki/Nat%C3%A1lia_Correia|Damas grandes oficiales de la Orden de Santiago de la Espada,Escritores de Portugal del siglo XX,Escritores en portugués,Fallecidos en 1993,Fallecidos en Lisboa,Literatura del Surrealismo,Mujeres,Nacidos en 1923,Nacidos en Ponta Delgada,Poesía moderna,Poetas de Portugal del siglo XX,Poetisas de Portugal,Políticas de Portugal,Políticos de Portugal del siglo XX,Políticos del Partido Social Demócrata (Portugal),Portuguesas del siglo XX||Portugal|Unknown|Autorretrato|f4663460-fb9d-4d85-80e3-966482363675|Sagan.png|tenquita.mp3
29ec848a-28c0-4d75-9759-11b11bb3aef9|Corretjer, Juan Antonio|Corretjer|Juan Antonio|1908|1985|Juan Antonio Corretjer|Juan Antonio Corretjer Montes (Ciales, Puerto Rico, 3 de marzo de 1908 - Río Piedras, Puerto Rico, 19 de enero de 1985) fue un poeta, periodista, escritor y político puertorriqueño que luchó por la independencia de Puerto Rico.|https://es.wikipedia.org/wiki/Juan_Antonio_Corretjer|Escritores de Puerto Rico,Escritores en español del siglo XX,Fallecidos en 1985,Fallecidos en San Juan (Puerto Rico),Hombres,Nacidos en 1908,Periodistas de Puerto Rico,Poetas de Puerto Rico,Políticos de Puerto Rico|José Gautier Benítez,José Martí,Ramón Emeterio Betances,Rómulo Gallegos|Puerto Rico|Periodismo|A un almendro|b3f361fa-f3a2-4232-ab91-de2cba7f4434|Sagan.png|tenquita.mp3
6c5f3c02-463f-4a64-aaa5-ff15ae6062bb|Cortázar, Julio|Cortázar|Julio|1914|1984|Julio Cortázar|Julio Florencio Cortázar (Ixelles, 26 de agosto de 1914-París, 12 de febrero de 1984) fue un escritor y profesor argentino. También trabajó como traductor, oficio que desempeñó para la Unesco y varias editoriales.[2]​ En 1981, sin renunciar a su nacionalidad argentina, optó por la francesa en protesta contra la dictadura militar en su país,[3]​[4]​[5]​ que prohibió sus libros y que él denunció a la prensa internacional desde su residencia en París.[6]​Se lo considera uno de los autores más innovadores y originales de su tiempo, maestro del relato corto, la prosa poética y la narración breve en general, y creador de importantes novelas, sobre todo Rayuela, que inauguraron una nueva forma de hacer literatura en el mundo hispano. Junto a Gabriel García Márquez, Mario Vargas Llosa y Carlos Fuentes, fue uno de los exponentes centrales del boom latinoamericano. Sus ficciones transitan de lo real a lo fantástico, y por ello suele ser relacionado con el surrealismo y el realismo mágico.[7]​Vivió hasta los cuatro años en Bélgica, Suiza y España. Su familia volvió a Argentina, donde Cortázar residiría hasta 1951, cuando se estableció en Francia, que sirvió a la ambientación de algunas de sus obras y donde vivió el resto de su vida.[8]​[9]​ Visitó por última vez su país a principios de diciembre de 1983, luego de las elecciones presidenciales para la recuperación de la democracia. El 7 de diciembre regresó a París, donde murió dos meses después,[10]​[11]​[12]​[13]​ padecía de leucemia.[14]​[15]​|https://es.wikipedia.org/wiki/Julio_Cort%C3%A1zar|Alumnado de la Facultad de Filosofía y Letras de la Universidad de Buenos Aires,Argentinos fallecidos en el exterior,Argentinos nacidos en el exterior,Artistas e intelectuales prohibidos por el Proceso de Reorganización Nacional,Ateos de Argentina,Ateos de Francia,Candidatos al Premio Nobel de Literatura,Cuentistas de Argentina,Cuentistas de Francia del siglo XX,Escritores de Argentina del siglo XX,Escritores de Francia del siglo XX,Escritores de París,Escritores de literatura fantástica de Argentina,Escritores de terror de Argentina,Escritores de terror de Francia,Escritores en español del siglo XX,Escritores en francés de Argentina,Expatriados argentinos en Francia,Fallecidos en 1984,Fallecidos en París,Hombres,Julio Cortázar,Microrrelatistas,Miembros de la Academia de las Artes de Berlín,Nacidos en 1914,Nacionalizados de Francia,Novelistas de Argentina,Novelistas de Francia del siglo XX,Personas con doble nacionalidad,Personas de Banfield,Personas de Bruselas,Poetas de Argentina del siglo XX,Políglotas de Argentina,Premio Konex,Premio Konex de Honor,Sepultados en el cementerio de Montparnasse,Traductores de Argentina,Traductores de Edgar Allan Poe,Traductores de Francia del siglo XX,Traductores del francés al español,Traductores del inglés al español|Adolfo Bioy Casares,Alejandra Pizarnik,Antonin Artaud,Carlos Fuentes,Cristina Peri Rossi,Daniel Defoe,Edgar Allan Poe,Ernesto Cardenal,Gabriel García Márquez,Heberto Padilla,Jean-Paul Sartre,Jean Cocteau,John Keats,Jorge Luis Borges,José Lezama Lima,Juan Carlos Onetti,Julio Verne,Luis Cernuda,Marguerite Yourcenar,Octavio Paz,Pablo Neruda,Pedro Salinas,Ramón Gómez de la Serna,Victor Hugo,Victoria Ocampo|Argentina|Romanticismo|Alguien que anda por ahí|60028d9a-3bb4-4818-a89c-9008d7fb8c88|cortazar.png|tenquita.mp3
602bea31-fd4e-4a1d-8c04-e8a9dc7f1f32|Costafreda, Alfonso|Costafreda|Alfonso|1926|1974|Alfonso Costafreda|Alfonso Costafreda (n. en Tárrega, provincia de Lérida en 1926 y fallecido en Ginebra, Suiza, en  1974) fue un poeta y traductor español.|https://es.wikipedia.org/wiki/Alfonso_Costafreda|Fallecidos en 1974,Hombres,Nacidos en 1926,Nacidos en Tárrega,Poetas de Cataluña,Premio Boscán,Traductores de España del siglo XX|Antonio Machado,Blas de Otero,Carles Riba,Carlos Barral,Gabriel Ferrater,Vicente Aleixandre|España|Unknown|Altas estrellas sin respuesta...|5b7976c1-a7a8-4c53-8103-8b68bf3c55e7|Sagan.png|tenquita.mp3
87ff26e7-a291-4cd0-b174-edac06e2ec66|Cruz, San Juan de la|Cruz|San Juan de la|1549|1591|Juan de la Cruz|San Juan de la Cruz, cuyo nombre secular era Juan de Yepes Álvarez y su primera identificación como fraile Juan de Santo Matía[1]​[2]​ (Fontiveros, 24 de junio de 1542 - Úbeda, 14 de diciembre de 1591), fue un religioso y poeta místico del Renacimiento español. Fue reformador de la Orden de Nuestra Señora del Monte Carmelo y cofundador de la Orden de los Carmelitas Descalzos con santa Teresa de Jesús.Junto con santa Teresa de Jesús, se considera a san Juan de la Cruz la cumbre de la mística experimental cristiana.[3]​[4]​ Poetas de extracción diversa como Rubén Darío, Juan Ramón Jiménez, Paul Valéry y T. S. Eliot consideraron los poemas de Juan de la Cruz no solo como la cumbre de la mística española, sino de la poesía en esta lengua.[5]​ Desde 1952 es el patrono de los poetas en lengua española.[6]​ Es uno de los 36 Doctores de la Iglesia, y fue canonizado por Benedicto XIII en 1726.|https://es.wikipedia.org/wiki/Juan_de_la_Cruz|Anacoretas de España,Escritores espirituales de España,Fallecidos en 1591,Hombres,Nacidos en 1542,Nacidos en Fontiveros,Patronos de la Jornada Mundial de la Juventud,San Juan de la Cruz,Teólogos de Castilla y León,Teólogos de España del siglo XVI|Dámaso Alonso,Garcilaso de la Vega,Juan Ramón Jiménez,Paul Valéry,Rubén Darío,T. S. Eliot|España|Romanticismo|Canciones del alma en la íntima comunicación de unión de amor de Dios|94265481-a613-49bc-a31e-6e8e6cd558e3|Sagan.png|tenquita.mp3
33b6661a-b819-46b1-89e2-cf6711a782a6|Cruz, Sor Juana Inés de la|Cruz|Sor Juana Inés de la|1651|1695|Juana Inés de la Cruz|Juana Inés de Asbaje Ramírez de Santillana[nota 1]​ (San Miguel Nepantla, Tepetlixpa, 12 de noviembre de 1648 o 1651-Ciudad de México, 17 de abril de 1695),[nota 2]​ más conocida como sor Juana Inés de la Cruz o Juana de Asbaje, fue una religiosa jerónima y escritora novohispana, exponente del Siglo de Oro de la literatura en español. También incorporó el náhuatl clásico a su creación poética.[11]​[12]​Considerada por muchos como la décima musa, cultivó la lírica, el auto sacramental y el teatro, así como la prosa. A muy temprana edad aprendió a leer y a escribir. Perteneció a la corte de Antonio Sebastián de Toledo Molina y Salazar, marqués de Mancera y 25.º virrey novohispano. En 1669, por anhelo de conocimiento, ingresó a la vida monástica. Sus más importantes mecenas fueron los virreyes De Mancera, el arzobispo virrey Payo Enríquez de Rivera y los marqueses de la Laguna de Camero Viejo, virreyes también de la Nueva España, quienes publicaron los dos primeros tomos de sus obras en la España peninsular. Gracias a Juan Ignacio María de Castorena Ursúa y Goyeneche, obispo de Yucatán, se conoce la obra que sor Juana tenía inédita cuando fue condenada a destruir sus escritos. Él la publicó en España. Sor Juana murió a causa de una epidemia el 17 de abril de 1695 en el Convento de San Jerónimo.Sor Juana Inés de la Cruz ocupó, junto con Bernardo de Balbuena, Juan Ruiz de Alarcón y Carlos de Sigüenza y Góngora, un destacado lugar en la literatura novohispana.[13]​ En el campo de la lírica, su trabajo se adscribe a los lineamientos del barroco español en su etapa tardía. La producción lírica de Sor Juana, que supone la mitad de su obra, es un crisol donde convergen la cultura de una Nueva España en apogeo, el culteranismo de Góngora y la obra conceptista de Quevedo y Calderón.[14]​ La obra dramática de sor Juana va de lo religioso a lo profano. Sus obras más destacables en este género son Amor es más laberinto, Los empeños de una casa y una serie de autos sacramentales concebidos para representarse en la corte.[15]​|https://es.wikipedia.org/wiki/Juana_In%C3%A9s_de_la_Cruz|Dramaturgas hispanohablantes,Fallecidos en 1695,Mujeres,Nacidos en 1648,Sor Juana Inés de la Cruz|Amado Nervo,Francisco de Quevedo,José Gorostiza,Lope de Vega,Luis de Góngora y Argote,Miguel de Cervantes,Octavio Paz,Pedro Calderón de la Barca,Tirso de Molina,Xavier Villaurrutia|Mexico|Romanticismo|A Cristo Sacramentado, día de comunión|8a865d77-a035-4a18-9bd4-5d92b869d07c|Sagan.png|tenquita.mp3
9bec9bf7-94a2-4356-bae0-456103603614|Cuadra, Pablo Antonio|Cuadra|Pablo Antonio|1912|2002|Pablo Antonio Cuadra|Pablo Antonio Cuadra Cardenal (Managua, 4 de noviembre de 1912 - 2 de enero de 2002) fue un poeta, ensayista, crítico de arte y de literatura, dramaturgo, artista gráfico e ideólogo nicaragüense.|https://es.wikipedia.org/wiki/Pablo_Antonio_Cuadra|Críticos literarios de Nicaragua,Doctores honoris causa de la Universidad Francisco Marroquín,Dramaturgos de Nicaragua,Ensayistas de Nicaragua,Escritores de Nicaragua,Escritores en español,Fallecidos en 2002,Fallecidos en Managua,Hombres,Miembros de la Academia Mexicana de la Lengua,Miembros de la Academia Nicaragüense de la Lengua,Movimiento de Vanguardia nicaragüense,Nacidos en 1912,Nacidos en Managua,Poetas de Nicaragua,Premio Gabriela Mistral|Ernesto Cardenal,José Coronel Urtecho,María Zambrano|Nicaragua|Dramaturgia|Abuelo, en la noche|590b2560-dfae-4fa5-9d64-93217c7a6c61|Sagan.png|tenquita.mp3
77607f96-d4a3-45b8-8ba7-e22942358042|Cunha, Juan|Cunha|Juan|1910|1985|Juan Cunha|Juan Cándido da Cunha Dotti, conocido como Juan Cunha (Sauce de Illescas, Florida, 3 de octubre de 1910-Montevideo, 7 de octubre de 1985), fue un poeta uruguayo.|https://es.wikipedia.org/wiki/Juan_Cunha|Fallecidos en 1985,Fallecidos en Montevideo,Generación del 45,Hombres,Nacidos en 1910,Nacidos en el departamento de Florida,Poetas de Uruguay|Arthur Rimbaud,Guillaume Apollinaire,Humberto Díaz Casanueva,Juan Carlos Onetti,Nicolás Guillén,Pablo Neruda,Pedro Salinas,Stéphane Mallarmé|Uruguay|Unknown|A mi espalda|041a9146-904e-4114-be12-3c2e395c735a|Sagan.png|tenquita.mp3
5fc8a856-ae82-471d-84ac-74dff6c84903|D'Annunzio, Gabriele|D'Annunzio|Gabriele|1863|1938|Gabriele D'Annunzio|"Gabriele D'Annunzio[1]​ (Pescara, 12 de marzo de 1863-Gardone Riviera, 1 de marzo de 1938), príncipe de Montenevoso y duque de Gallese, fue un novelista, poeta, dramaturgo, periodista, militar y político italiano, creador principal del Estado Libre de Fiume (1920-1924) y de su peculiar constitución, la Carta de Carnaro. Ocupó un lugar destacado en la literatura italiana de 1889 a 1910 y posteriormente en la vida política de 1914 a 1924. A menudo se le conoce con el epíteto: «il Vate» («el Poeta»).[2]​ D'Annunzio se asoció con el movimiento del decadentismo en sus obras literarias, que interactuaba estrechamente con el simbolismo francés y el esteticismo británico. Estas obras representaban un giro contra el naturalismo de los románticos precedentes y eran a la vez sensuales y místicas. Fue influido por las ideas de Friedrich Nietzsche, hecho que se plasmaría en sus aportaciones literarias y políticas posteriores. Sus relaciones con varias mujeres, entre ellas la actriz Eleonora Duse y la mecenas Luisa Casati, fueron objeto de atención pública.Durante la Primera Guerra Mundial, la percepción de D'Annunzio en Italia pasó de ser una figura literaria a un héroe de guerra nacional.[3]​ Se le asoció con las tropas de élite Arditi del ejército italiano y participó en acciones como el vuelo sobre Viena. Como parte de la reacción nacionalista italiana contra la Conferencia de Paz de París, creó la efímera Regencia Italiana de Carnaro en Fiume con él mismo como Duce. La constitución hacía de la ""música"" el principio fundamental del Estado, que era de naturaleza corporativista.[4]​ D'Annunzio, que predicaba un ultranacionalismo italiano, nunca se llamó a sí mismo fascista, si bien se le ha atribuido el inventar parcialmente el fascismo italiano,[5]​ ya que tanto sus ideas como su estética fueron una influencia para Benito Mussolini."|https://es.wikipedia.org/wiki/Gabriele_D%27Annunzio|Alumnado de la Universidad Sapienza,Anticomunistas de Italia,Ateos de Italia,Aviadores de Italia,Dramaturgos de Italia del siglo XIX,Dramaturgos de Italia del siglo XX,Escritores de Italia del siglo XIX,Escritores de Italia del siglo XX,Escritores en italiano del siglo XX,Escritores modernos de ficción relacionada con la mitología griega,Fallecidos en 1938,Fallecidos en Gardone Riviera,Fascistas de Italia,Gabriele D'Annunzio,Hombres,Index Librorum Prohibitorum,Irredentismo italiano,Masones de Italia,Miembros del Partido Nacional Fascista,Militares italianos de la Primera Guerra Mundial,Nacidos en 1863,Nacidos en Pescara,Novelistas de Italia del siglo XIX,Novelistas de Italia del siglo XX,Periodistas de Italia,Personas de Abruzos,Poetas de Italia del siglo XIX,Poetas de Italia del siglo XX,Poetas del Simbolismo,Real Academia de Lengua y Literatura Francesas de Bélgica,Revolucionarios de Italia,Socios correspondientes de la Academia Brasileña de Letras|Giosuè Carducci|Italia|Romanticismo|Carnaval viejo loco|dcea0385-4dcd-4a13-9c6b-d13fb093cdb8|Sagan.png|tenquita.mp3
